p_pick_sec,s_pick_sec,denoised_channels
111.4000015258789,113.0,0.0
110.76000213623048,111.72000122070312,1.0
110.91999816894533,113.8000030517578,2.0
0.0,113.36000061035156,3.0
0.0,239.9600067138672,4.0
81.31999969482422,239.9600067138672,5.0
81.95999908447266,239.9600067138672,6.0
123.08000183105467,130.0,7.0
73.76000213623047,1.7200000286102295,8.0
81.16000366210938,87.63999938964844,9.0
32.52000045776367,87.5199966430664,10.0
25.959999084472656,87.44000244140625,11.0
237.3600006103516,239.9600067138672,12.0
24.68000030517578,87.44000244140625,13.0
62.08000183105469,239.9600067138672,14.0
62.119998931884766,87.12000274658203,15.0
61.79999923706055,72.19999694824219,16.0
79.63999938964844,72.08000183105469,17.0
62.560001373291016,71.4800033569336,18.0
62.0,64.4000015258789,19.0
79.36000061035156,64.68000030517578,20.0
138.8000030517578,86.16000366210938,21.0
139.0800018310547,87.4000015258789,22.0
62.84000015258789,87.4000015258789,23.0
62.7599983215332,87.4000015258789,24.0
86.63999938964844,87.23999786376953,25.0
61.959999084472656,87.27999877929688,26.0
86.36000061035156,86.87999725341797,27.0
86.19999694824219,87.08000183105469,28.0
86.4800033569336,87.23999786376953,29.0
68.5199966430664,86.87999725341797,30.0
88.36000061035156,86.55999755859375,31.0
68.5199966430664,80.4800033569336,32.0
61.720001220703125,83.55999755859375,33.0
61.47999954223633,81.55999755859375,34.0
61.47999954223633,79.63999938964844,35.0
61.20000076293945,70.76000213623047,36.0
61.15999984741211,70.76000213623047,37.0
61.959999084472656,232.3999938964844,38.0
60.91999816894531,82.91999816894531,39.0
107.23999786376952,62.7599983215332,40.0
145.9600067138672,62.20000076293945,41.0
139.1199951171875,83.12000274658203,42.0
119.72000122070312,62.43999862670898,43.0
120.36000061035156,62.880001068115234,44.0
122.95999908447266,63.119998931884766,45.0
41.20000076293945,239.9600067138672,46.0
32.040000915527344,62.20000076293945,47.0
62.27999877929688,62.20000076293945,48.0
61.20000076293945,62.119998931884766,49.0
61.79999923706055,61.79999923706055,50.0
61.720001220703125,62.20000076293945,51.0
61.59999847412109,61.84000015258789,52.0
61.47999954223633,99.36000061035156,53.0
60.68000030517578,99.27999877929688,54.0
60.47999954223633,99.68000030517578,55.0
60.59999847412109,60.560001373291016,56.0
61.68000030517578,60.560001373291016,57.0
60.91999816894531,115.0,58.0
60.68000030517578,115.31999969482422,59.0
41.31999969482422,102.83999633789062,60.0
61.27999877929688,143.24000549316406,61.0
61.31999969482422,143.0800018310547,62.0
61.27999877929688,112.55999755859376,63.0
60.31999969482422,115.04000091552734,64.0
60.43999862670898,170.27999877929688,65.0
59.119998931884766,115.87999725341795,66.0
58.959999084472656,174.1199951171875,67.0
58.47999954223633,114.1999969482422,68.0
58.08000183105469,174.55999755859375,69.0
58.720001220703125,62.31999969482422,70.0
58.880001068115234,111.5199966430664,71.0
59.400001525878906,175.63999938964844,72.0
59.119998931884766,62.43999862670898,73.0
60.68000030517578,175.72000122070312,74.0
59.43999862670898,175.44000244140625,75.0
61.15999984741211,174.8000030517578,76.0
58.119998931884766,174.52000427246094,77.0
233.2400054931641,174.27999877929688,78.0
44.400001525878906,174.39999389648438,79.0
59.20000076293945,173.39999389648438,80.0
37.15999984741211,173.44000244140625,81.0
226.0800018310547,174.1199951171875,82.0
168.27999877929688,173.32000732421875,83.0
62.880001068115234,173.8000030517578,84.0
60.20000076293945,172.1199951171875,85.0
64.68000030517578,174.0800018310547,86.0
58.119998931884766,56.68000030517578,87.0
107.4000015258789,55.560001373291016,88.0
50.0,56.119998931884766,89.0
48.36000061035156,58.52000045776367,90.0
47.880001068115234,169.8000030517578,91.0
45.84000015258789,56.0,92.0
1.8799999952316284,55.47999954223633,93.0
2.319999933242798,55.15999984741211,94.0
39.7599983215332,165.9600067138672,95.0
42.31999969482422,169.0800018310547,96.0
34.599998474121094,59.59999847412109,97.0
38.84000015258789,56.959999084472656,98.0
35.2400016784668,55.84000015258789,99.0
31.399999618530277,57.040000915527344,100.0
33.63999938964844,56.47999954223633,101.0
30.920000076293945,57.68000030517578,102.0
0.0,168.44000244140625,103.0
104.68000030517578,57.040000915527344,104.0
32.68000030517578,188.63999938964844,105.0
104.04000091552734,58.119998931884766,106.0
99.08000183105467,188.32000732421875,107.0
63.08000183105469,58.7599983215332,108.0
121.68000030517578,74.63999938964844,109.0
117.1999969482422,115.5999984741211,110.0
118.12000274658205,75.08000183105469,111.0
114.5999984741211,74.63999938964844,112.0
109.1999969482422,73.04000091552734,113.0
111.8000030517578,171.72000122070312,114.0
175.44000244140625,74.16000366210938,115.0
111.72000122070312,73.80000305175781,116.0
106.27999877929688,115.0,117.0
0.0,63.47999954223633,118.0
64.63999938964844,64.04000091552734,119.0
62.79999923706055,63.68000030517578,120.0
60.959999084472656,63.560001373291016,121.0
59.959999084472656,64.55999755859375,122.0
59.79999923706055,0.0,123.0
58.27999877929688,55.2400016784668,124.0
58.27999877929688,94.16000366210938,125.0
58.7599983215332,54.040000915527344,126.0
56.79999923706055,94.87999725341795,127.0
53.0,53.0,128.0
48.720001220703125,64.72000122070312,129.0
48.20000076293945,64.4000015258789,130.0
144.24000549316406,64.12000274658203,131.0
138.27999877929688,73.72000122070312,132.0
139.55999755859375,202.44000244140625,133.0
63.400001525878906,54.36000061035156,134.0
224.5200042724609,63.560001373291016,135.0
133.8800048828125,53.560001373291016,136.0
71.44000244140625,74.44000244140625,137.0
70.80000305175781,63.880001068115234,138.0
69.04000091552734,239.9600067138672,139.0
235.2400054931641,64.4000015258789,140.0
62.2400016784668,239.9600067138672,141.0
61.119998931884766,61.63999938964844,142.0
229.5200042724609,54.27999877929688,143.0
57.31999969482422,60.27999877929688,144.0
54.27999877929688,58.20000076293945,145.0
51.7599983215332,201.8000030517578,146.0
48.79999923706055,157.0,147.0
48.040000915527344,129.72000122070312,148.0
45.79999923706055,58.43999862670898,149.0
42.91999816894531,129.72000122070312,150.0
127.87999725341795,130.0,151.0
124.55999755859376,66.95999908447266,152.0
63.79999923706055,68.76000213623047,153.0
122.4000015258789,67.68000030517578,154.0
120.68000030517578,66.16000366210938,155.0
63.720001220703125,66.63999938964844,156.0
103.4000015258789,65.83999633789062,157.0
35.2400016784668,64.72000122070312,158.0
63.560001373291016,65.83999633789062,159.0
62.59999847412109,65.04000091552734,160.0
62.43999862670898,66.0,161.0
60.720001220703125,64.63999938964844,162.0
33.959999084472656,65.95999908447266,163.0
134.0,65.63999938964844,164.0
24.68000030517578,64.36000061035156,165.0
63.47999954223633,63.47999954223633,166.0
62.7599983215332,64.5199966430664,167.0
20.8799991607666,82.5199966430664,168.0
64.04000091552734,63.720001220703125,169.0
62.0,106.1999969482422,170.0
63.52000045776367,102.5199966430664,171.0
119.91999816894533,64.36000061035156,172.0
62.08000183105469,64.16000366210938,173.0
61.2400016784668,64.44000244140625,174.0
61.63999938964844,64.72000122070312,175.0
59.2400016784668,64.4800033569336,176.0
62.79999923706055,65.68000030517578,177.0
57.31999969482422,105.5199966430664,178.0
57.959999084472656,64.4000015258789,179.0
226.1199951171875,64.83999633789062,180.0
53.63999938964844,66.76000213623047,181.0
50.63999938964844,71.91999816894531,182.0
67.44000244140625,63.59999847412109,183.0
61.15999984741211,71.36000061035156,184.0
61.880001068115234,64.4000015258789,185.0
63.400001525878906,64.76000213623047,186.0
21.63999938964844,63.79999923706055,187.0
62.43999862670898,63.15999984741211,188.0
58.119998931884766,82.5199966430664,189.0
88.68000030517578,63.560001373291016,190.0
168.52000427246094,82.68000030517578,191.0
31.0,82.23999786376953,192.0
38.880001068115234,81.91999816894531,193.0
37.59999847412109,82.36000061035156,194.0
79.72000122070312,81.44000244140625,195.0
223.9199981689453,82.63999938964844,196.0
0.0,82.23999786376953,197.0
0.0,81.5999984741211,198.0
220.2400054931641,81.19999694824219,199.0
63.400001525878906,83.4800033569336,200.0
61.31999969482422,95.5999984741211,201.0
62.59999847412109,96.12000274658205,202.0
62.36000061035156,96.27999877929688,203.0
61.79999923706055,97.1999969482422,204.0
61.040000915527344,94.8000030517578,205.0
60.52000045776367,96.12000274658205,206.0
60.59999847412109,239.9600067138672,207.0
60.400001525878906,239.9600067138672,208.0
61.27999877929688,239.9600067138672,209.0
60.720001220703125,239.9600067138672,210.0
57.2400016784668,239.9600067138672,211.0
58.43999862670898,63.31999969482422,212.0
61.15999984741211,237.67999267578125,213.0
61.040000915527344,239.9600067138672,214.0
62.36000061035156,63.720001220703125,215.0
61.119998931884766,64.95999908447266,216.0
60.7599983215332,65.63999938964844,217.0
61.43999862670898,64.80000305175781,218.0
61.400001525878906,65.4800033569336,219.0
61.560001373291016,64.83999633789062,220.0
60.36000061035156,64.44000244140625,221.0
61.36000061035156,64.44000244140625,222.0
61.15999984741211,64.4000015258789,223.0
61.15999984741211,76.95999908447266,224.0
61.400001525878906,64.36000061035156,225.0
61.040000915527344,64.36000061035156,226.0
60.7599983215332,64.19999694824219,227.0
59.79999923706055,64.12000274658203,228.0
61.68000030517578,64.36000061035156,229.0
59.720001220703125,239.9600067138672,230.0
61.47999954223633,239.9600067138672,231.0
61.119998931884766,64.27999877929688,232.0
59.79999923706055,239.9600067138672,233.0
59.52000045776367,239.9600067138672,234.0
60.20000076293945,239.9600067138672,235.0
60.08000183105469,239.9600067138672,236.0
60.52000045776367,72.68000030517578,237.0
61.15999984741211,72.4800033569336,238.0
61.20000076293945,72.63999938964844,239.0
61.20000076293945,72.63999938964844,240.0
61.27999877929688,72.72000122070312,241.0
60.36000061035156,72.76000213623047,242.0
60.560001373291016,224.5200042724609,243.0
59.880001068115234,72.5999984741211,244.0
60.720001220703125,72.16000366210938,245.0
60.52000045776367,72.4000015258789,246.0
61.15999984741211,72.0,247.0
61.15999984741211,72.08000183105469,248.0
60.68000030517578,72.12000274658203,249.0
60.36000061035156,71.83999633789062,250.0
61.08000183105469,71.44000244140625,251.0
60.400001525878906,227.44000244140625,252.0
60.27999877929688,71.19999694824219,253.0
59.880001068115234,227.9600067138672,254.0
60.52000045776367,227.9600067138672,255.0
60.27999877929688,103.4800033569336,256.0
60.59999847412109,68.31999969482422,257.0
60.52000045776367,68.23999786376953,258.0
59.68000030517578,67.55999755859375,259.0
59.560001373291016,67.5199966430664,260.0
59.880001068115234,63.2400016784668,261.0
60.119998931884766,63.27999877929688,262.0
60.040000915527344,63.400001525878906,263.0
59.31999969482422,63.400001525878906,264.0
60.119998931884766,63.119998931884766,265.0
60.959999084472656,63.2400016784668,266.0
60.959999084472656,62.79999923706055,267.0
52.400001525878906,72.55999755859375,268.0
60.720001220703125,62.91999816894531,269.0
60.68000030517578,72.4000015258789,270.0
60.400001525878906,225.63999938964844,271.0
60.36000061035156,225.55999755859372,272.0
60.20000076293945,72.44000244140625,273.0
61.2400016784668,72.68000030517578,274.0
61.47999954223633,229.83999633789065,275.0
61.15999984741211,63.47999954223633,276.0
60.84000015258789,63.79999923706055,277.0
60.880001068115234,143.1199951171875,278.0
61.31999969482422,229.8800048828125,279.0
59.63999938964844,229.83999633789065,280.0
60.08000183105469,229.2400054931641,281.0
61.36000061035156,229.16000366210935,282.0
61.20000076293945,228.32000732421875,283.0
60.91999816894531,228.0,284.0
60.84000015258789,63.2400016784668,285.0
60.400001525878906,63.31999969482422,286.0
60.59999847412109,63.119998931884766,287.0
60.59999847412109,63.7599983215332,288.0
60.59999847412109,63.52000045776367,289.0
60.43999862670898,63.52000045776367,290.0
60.040000915527344,63.59999847412109,291.0
