p_pick_sec,s_pick_sec,denoised_channels
111.4000015258789,111.76000213623048,0.0
110.76000213623048,88.91999816894531,1.0
110.91999816894533,115.4000015258789,2.0
0.0,187.55999755859372,3.0
0.0,6.679999828338623,4.0
81.31999969482422,94.72000122070312,5.0
81.95999908447266,92.0,6.0
123.08000183105467,130.60000610351562,7.0
73.76000213623047,82.31999969482422,8.0
81.16000366210938,82.12000274658203,9.0
32.52000045776367,83.0,10.0
25.959999084472656,34.279998779296875,11.0
237.3600006103516,67.08000183105469,12.0
24.68000030517578,0.0,13.0
62.08000183105469,239.9600067138672,14.0
62.119998931884766,239.9600067138672,15.0
61.79999923706055,61.20000076293945,16.0
79.63999938964844,84.68000030517578,17.0
62.560001373291016,239.9600067138672,18.0
62.0,79.95999908447266,19.0
79.36000061035156,94.55999755859376,20.0
138.8000030517578,239.9600067138672,21.0
139.0800018310547,139.63999938964844,22.0
62.84000015258789,86.31999969482422,23.0
62.7599983215332,239.9600067138672,24.0
86.63999938964844,86.16000366210938,25.0
61.959999084472656,86.4800033569336,26.0
86.36000061035156,86.63999938964844,27.0
86.19999694824219,86.87999725341797,28.0
86.4800033569336,122.04000091552734,29.0
68.5199966430664,177.63999938964844,30.0
88.36000061035156,105.0,31.0
68.5199966430664,85.87999725341797,32.0
61.720001220703125,87.72000122070312,33.0
61.47999954223633,86.12000274658203,34.0
61.47999954223633,86.55999755859375,35.0
61.20000076293945,85.0,36.0
61.15999984741211,84.12000274658203,37.0
61.959999084472656,221.72000122070312,38.0
60.91999816894531,85.5199966430664,39.0
107.23999786376952,0.0,40.0
145.9600067138672,155.32000732421875,41.0
139.1199951171875,139.9199981689453,42.0
119.72000122070312,119.44000244140624,43.0
120.36000061035156,156.0,44.0
122.95999908447266,222.1199951171875,45.0
41.20000076293945,235.2400054931641,46.0
32.040000915527344,86.16000366210938,47.0
62.27999877929688,178.1199951171875,48.0
61.20000076293945,61.880001068115234,49.0
61.79999923706055,143.8800048828125,50.0
61.720001220703125,87.44000244140625,51.0
61.59999847412109,234.47999572753903,52.0
61.47999954223633,177.47999572753906,53.0
60.68000030517578,77.5199966430664,54.0
60.47999954223633,239.9600067138672,55.0
60.59999847412109,239.9600067138672,56.0
61.68000030517578,231.55999755859372,57.0
60.91999816894531,61.20000076293945,58.0
60.68000030517578,60.880001068115234,59.0
41.31999969482422,62.0,60.0
61.27999877929688,62.0,61.0
61.31999969482422,62.52000045776367,62.0
61.27999877929688,61.560001373291016,63.0
60.31999969482422,239.9600067138672,64.0
60.43999862670898,62.79999923706055,65.0
59.119998931884766,239.9600067138672,66.0
58.959999084472656,61.27999877929688,67.0
58.47999954223633,61.400001525878906,68.0
58.08000183105469,239.9600067138672,69.0
58.720001220703125,239.9600067138672,70.0
58.880001068115234,239.9600067138672,71.0
59.400001525878906,239.9600067138672,72.0
59.119998931884766,239.9600067138672,73.0
60.68000030517578,239.9600067138672,74.0
59.43999862670898,83.36000061035156,75.0
61.15999984741211,235.63999938964844,76.0
58.119998931884766,78.95999908447266,77.0
233.2400054931641,233.75999450683597,78.0
44.400001525878906,76.36000061035156,79.0
59.20000076293945,77.80000305175781,80.0
37.15999984741211,172.0399932861328,81.0
226.0800018310547,226.3999938964844,82.0
168.27999877929688,223.0800018310547,83.0
62.880001068115234,73.72000122070312,84.0
60.20000076293945,217.8800048828125,85.0
64.68000030517578,214.72000122070312,86.0
58.119998931884766,66.91999816894531,87.0
107.4000015258789,67.27999877929688,88.0
50.0,63.43999862670898,89.0
48.36000061035156,62.0,90.0
47.880001068115234,211.47999572753903,91.0
45.84000015258789,46.20000076293945,92.0
1.8799999952316284,43.119998931884766,93.0
2.319999933242798,42.84000015258789,94.0
39.7599983215332,48.2400016784668,95.0
42.31999969482422,42.59999847412109,96.0
34.599998474121094,41.31999969482422,97.0
38.84000015258789,40.08000183105469,98.0
35.2400016784668,36.0,99.0
31.399999618530277,31.200000762939453,100.0
33.63999938964844,239.3600006103516,101.0
30.920000076293945,31.36000061035156,102.0
0.0,22.479999542236328,103.0
104.68000030517578,217.72000122070312,104.0
32.68000030517578,212.75999450683597,105.0
104.04000091552734,129.0800018310547,106.0
99.08000183105467,129.83999633789062,107.0
63.08000183105469,205.3999938964844,108.0
121.68000030517578,123.27999877929688,109.0
117.1999969482422,120.83999633789062,110.0
118.12000274658205,117.0,111.0
114.5999984741211,114.95999908447266,112.0
109.1999969482422,117.5999984741211,113.0
111.8000030517578,117.76000213623048,114.0
175.44000244140625,115.16000366210938,115.0
111.72000122070312,113.27999877929688,116.0
106.27999877929688,115.27999877929688,117.0
0.0,112.1999969482422,118.0
64.63999938964844,0.0,119.0
62.79999923706055,100.36000061035156,120.0
60.959999084472656,103.12000274658205,121.0
59.959999084472656,104.08000183105467,122.0
59.79999923706055,101.8000030517578,123.0
58.27999877929688,100.91999816894533,124.0
58.27999877929688,98.76000213623048,125.0
58.7599983215332,0.0,126.0
56.79999923706055,97.4000015258789,127.0
53.0,97.04000091552734,128.0
48.720001220703125,95.31999969482422,129.0
48.20000076293945,95.83999633789062,130.0
144.24000549316406,0.0,131.0
138.27999877929688,0.0,132.0
139.55999755859375,160.72000122070312,133.0
63.400001525878906,0.0,134.0
224.5200042724609,0.0,135.0
133.8800048828125,0.0,136.0
71.44000244140625,71.87999725341797,137.0
70.80000305175781,155.32000732421875,138.0
69.04000091552734,68.95999908447266,139.0
235.2400054931641,68.4000015258789,140.0
62.2400016784668,70.19999694824219,141.0
61.119998931884766,68.23999786376953,142.0
229.5200042724609,58.27999877929688,143.0
57.31999969482422,92.55999755859376,144.0
54.27999877929688,57.040000915527344,145.0
51.7599983215332,58.7599983215332,146.0
48.79999923706055,226.6000061035156,147.0
48.040000915527344,49.08000183105469,148.0
45.79999923706055,222.9199981689453,149.0
42.91999816894531,50.63999938964844,150.0
127.87999725341795,128.39999389648438,151.0
124.55999755859376,48.36000061035156,152.0
63.79999923706055,71.5199966430664,153.0
122.4000015258789,133.8800048828125,154.0
120.68000030517578,124.5999984741211,155.0
63.720001220703125,69.87999725341797,156.0
103.4000015258789,145.24000549316406,157.0
35.2400016784668,35.91999816894531,158.0
63.560001373291016,33.0,159.0
62.59999847412109,205.9600067138672,160.0
62.43999862670898,199.72000122070312,161.0
60.720001220703125,239.9600067138672,162.0
33.959999084472656,199.2400054931641,163.0
134.0,194.8800048828125,164.0
24.68000030517578,81.0,165.0
63.47999954223633,81.5999984741211,166.0
62.7599983215332,78.44000244140625,167.0
20.8799991607666,27.959999084472656,168.0
64.04000091552734,78.44000244140625,169.0
62.0,77.12000274658203,170.0
63.52000045776367,175.9600067138672,171.0
119.91999816894533,72.08000183105469,172.0
62.08000183105469,117.83999633789062,173.0
61.2400016784668,113.4000015258789,174.0
61.63999938964844,62.68000030517578,175.0
59.2400016784668,113.08000183105467,176.0
62.79999923706055,83.55999755859375,177.0
57.31999969482422,80.63999938964844,178.0
57.959999084472656,76.19999694824219,179.0
226.1199951171875,108.68000030517578,180.0
53.63999938964844,0.0,181.0
50.63999938964844,73.5199966430664,182.0
67.44000244140625,67.87999725341797,183.0
61.15999984741211,65.16000366210938,184.0
61.880001068115234,62.36000061035156,185.0
63.400001525878906,63.560001373291016,186.0
21.63999938964844,92.04000091552734,187.0
62.43999862670898,90.0,188.0
58.119998931884766,89.31999969482422,189.0
88.68000030517578,88.76000213623047,190.0
168.52000427246094,169.52000427246094,191.0
31.0,0.0,192.0
38.880001068115234,37.720001220703125,193.0
37.59999847412109,49.560001373291016,194.0
79.72000122070312,81.63999938964844,195.0
223.9199981689453,239.9600067138672,196.0
0.0,28.920000076293945,197.0
0.0,108.83999633789062,198.0
220.2400054931641,0.0,199.0
63.400001525878906,72.87999725341797,200.0
61.31999969482422,69.87999725341797,201.0
62.59999847412109,224.83999633789065,202.0
62.36000061035156,69.19999694824219,203.0
61.79999923706055,65.80000305175781,204.0
61.040000915527344,93.55999755859376,205.0
60.52000045776367,95.76000213623048,206.0
60.59999847412109,89.68000030517578,207.0
60.400001525878906,92.31999969482422,208.0
61.27999877929688,227.72000122070312,209.0
60.720001220703125,80.72000122070312,210.0
57.2400016784668,96.36000061035156,211.0
58.43999862670898,80.12000274658203,212.0
61.15999984741211,83.19999694824219,213.0
