p_pick_sec,s_pick_sec,denoised_channels
49.20000076293945,238.27999877929688,0.0
48.400001525878906,133.1999969482422,1.0
64.5199966430664,108.68000030517578,2.0
48.68000030517578,125.0,3.0
230.1999969482422,64.83999633789062,4.0
50.91999816894531,122.27999877929688,5.0
50.31999969482422,74.0,6.0
50.2400016784668,124.08000183105467,7.0
49.91999816894531,73.12000274658203,8.0
73.87999725341797,0.0,9.0
47.84000015258789,74.5999984741211,10.0
0.0,74.19999694824219,11.0
0.0,195.8000030517578,12.0
47.400001525878906,134.1199951171875,13.0
158.8000030517578,72.08000183105469,14.0
158.63999938964844,159.44000244140625,15.0
0.0,77.95999908447266,16.0
229.72000122070312,76.72000122070312,17.0
230.67999267578125,75.27999877929688,18.0
231.0,78.16000366210938,19.0
72.36000061035156,78.80000305175781,20.0
72.36000061035156,77.5199966430664,21.0
72.36000061035156,77.83999633789062,22.0
72.19999694824219,77.83999633789062,23.0
0.0,79.12000274658203,24.0
4.440000057220459,10.760000228881836,25.0
214.47999572753903,77.83999633789062,26.0
214.47999572753903,77.16000366210938,27.0
45.20000076293945,78.63999938964844,28.0
45.47999954223633,77.80000305175781,29.0
45.84000015258789,78.23999786376953,30.0
45.2400016784668,79.95999908447266,31.0
45.08000183105469,73.19999694824219,32.0
0.0,78.12000274658203,33.0
220.0800018310547,71.91999816894531,34.0
219.8800048828125,72.08000183105469,35.0
219.6000061035156,71.5999984741211,36.0
53.47999954223633,71.5999984741211,37.0
53.47999954223633,83.87999725341797,38.0
53.47999954223633,70.87999725341797,39.0
53.15999984741211,78.63999938964844,40.0
53.31999969482422,169.39999389648438,41.0
88.36000061035156,224.27999877929688,42.0
201.63999938964844,239.9600067138672,43.0
201.8000030517578,131.72000122070312,44.0
53.47999954223633,131.63999938964844,45.0
52.720001220703125,86.76000213623047,46.0
52.68000030517578,87.12000274658203,47.0
52.68000030517578,87.5999984741211,48.0
52.43999862670898,87.80000305175781,49.0
52.119998931884766,87.91999816894531,50.0
52.27999877929688,88.04000091552734,51.0
52.15999984741211,130.0399932861328,52.0
52.20000076293945,87.76000213623047,53.0
52.68000030517578,86.44000244140625,54.0
52.43999862670898,87.16000366210938,55.0
52.79999923706055,83.68000030517578,56.0
52.36000061035156,84.68000030517578,57.0
52.36000061035156,84.16000366210938,58.0
52.27999877929688,90.83999633789062,59.0
52.36000061035156,91.1999969482422,60.0
52.15999984741211,78.19999694824219,61.0
52.31999969482422,77.0,62.0
52.43999862670898,77.87999725341797,63.0
52.63999938964844,76.04000091552734,64.0
52.08000183105469,76.16000366210938,65.0
52.08000183105469,76.4000015258789,66.0
51.91999816894531,76.55999755859375,67.0
51.91999816894531,76.72000122070312,68.0
51.91999816894531,77.19999694824219,69.0
51.880001068115234,77.31999969482422,70.0
51.7599983215332,220.0800018310547,71.0
51.84000015258789,220.72000122070312,72.0
51.7599983215332,220.63999938964844,73.0
51.91999816894531,220.9600067138672,74.0
51.91999816894531,222.1199951171875,75.0
52.08000183105469,225.16000366210935,76.0
52.08000183105469,78.12000274658203,77.0
52.2400016784668,57.959999084472656,78.0
52.400001525878906,53.79999923706055,79.0
52.560001373291016,53.84000015258789,80.0
53.040000915527344,55.79999923706055,81.0
52.79999923706055,55.7599983215332,82.0
52.400001525878906,56.20000076293945,83.0
52.2400016784668,57.400001525878906,84.0
52.2400016784668,56.560001373291016,85.0
52.31999969482422,55.7599983215332,86.0
52.36000061035156,55.68000030517578,87.0
52.31999969482422,55.0,88.0
52.31999969482422,218.44000244140625,89.0
52.31999969482422,218.9600067138672,90.0
52.400001525878906,83.55999755859375,91.0
52.36000061035156,224.9199981689453,92.0
52.400001525878906,56.15999984741211,93.0
52.400001525878906,55.68000030517578,94.0
52.63999938964844,56.31999969482422,95.0
52.63999938964844,56.2400016784668,96.0
52.720001220703125,56.15999984741211,97.0
52.79999923706055,222.1999969482422,98.0
52.7599983215332,62.31999969482422,99.0
52.880001068115234,53.59999847412109,100.0
113.31999969482422,170.0,101.0
113.12000274658205,194.9199981689453,102.0
113.16000366210938,212.67999267578125,103.0
112.68000030517578,112.72000122070312,104.0
112.16000366210938,54.119998931884766,105.0
112.16000366210938,131.39999389648438,106.0
111.55999755859376,239.9600067138672,107.0
53.15999984741211,224.83999633789065,108.0
52.59999847412109,135.8800048828125,109.0
52.400001525878906,221.3600006103516,110.0
52.47999954223633,56.59999847412109,111.0
52.560001373291016,56.880001068115234,112.0
52.59999847412109,215.72000122070312,113.0
52.79999923706055,216.16000366210935,114.0
52.7599983215332,217.5200042724609,115.0
52.79999923706055,222.67999267578125,116.0
52.79999923706055,54.63999938964844,117.0
52.880001068115234,222.55999755859372,118.0
52.91999816894531,56.79999923706055,119.0
52.880001068115234,217.0800018310547,120.0
53.08000183105469,57.36000061035156,121.0
53.119998931884766,216.83999633789065,122.0
53.20000076293945,221.6000061035156,123.0
53.20000076293945,77.27999877929688,124.0
53.27999877929688,221.55999755859372,125.0
53.040000915527344,215.72000122070312,126.0
53.119998931884766,55.52000045776367,127.0
53.119998931884766,216.0,128.0
52.880001068115234,220.0,129.0
53.47999954223633,53.84000015258789,130.0
53.7599983215332,219.6000061035156,131.0
53.7599983215332,216.8800048828125,132.0
53.52000045776367,56.36000061035156,133.0
53.15999984741211,53.959999084472656,134.0
52.959999084472656,53.15999984741211,135.0
53.0,80.12000274658203,136.0
53.040000915527344,215.0800018310547,137.0
53.040000915527344,215.5200042724609,138.0
