p_pick_sec,s_pick_sec,denoised_channels
9.800000190734863,15.720000267028809,0.0
9.680000305175781,15.5,1.0
10.0,15.859999656677246,2.0
9.720000267028809,15.520000457763672,3.0
9.640000343322754,15.699999809265137,4.0
9.680000305175781,15.65999984741211,5.0
9.359999656677246,15.539999961853027,6.0
9.319999694824219,15.699999809265137,7.0
9.479999542236328,15.640000343322754,8.0
9.640000343322754,15.699999809265137,9.0
9.579999923706055,15.979999542236328,10.0
6.059999942779541,15.34000015258789,11.0
6.119999885559082,15.720000267028809,12.0
8.399999618530273,15.739999771118164,13.0
9.359999656677246,15.619999885559082,14.0
9.420000076293945,15.5600004196167,15.0
9.479999542236328,15.779999732971191,16.0
9.260000228881836,15.640000343322754,17.0
9.239999771118164,15.720000267028809,18.0
9.420000076293945,15.600000381469727,19.0
9.579999923706055,15.699999809265137,20.0
9.859999656677246,15.800000190734863,21.0
9.539999961853027,15.680000305175781,22.0
9.779999732971191,15.579999923706055,23.0
9.65999984741211,15.640000343322754,24.0
9.720000267028809,15.619999885559082,25.0
15.739999771118164,15.739999771118164,26.0
15.600000381469727,15.779999732971191,27.0
15.539999961853027,15.680000305175781,28.0
15.539999961853027,15.640000343322754,29.0
8.680000305175781,15.619999885559082,30.0
8.760000228881836,15.600000381469727,31.0
8.65999984741211,15.539999961853027,32.0
8.819999694824219,15.5600004196167,33.0
8.779999732971191,15.600000381469727,34.0
8.800000190734863,15.640000343322754,35.0
8.819999694824219,15.65999984741211,36.0
8.739999771118164,15.640000343322754,37.0
8.899999618530273,15.720000267028809,38.0
8.920000076293945,15.720000267028809,39.0
9.0,15.4399995803833,40.0
9.020000457763672,15.619999885559082,41.0
8.920000076293945,15.579999923706055,42.0
9.020000457763672,15.380000114440918,43.0
8.899999618530273,15.979999542236328,44.0
8.880000114440918,15.300000190734863,45.0
9.020000457763672,15.899999618530273,46.0
9.239999771118164,15.520000457763672,47.0
9.119999885559082,15.65999984741211,48.0
9.239999771118164,15.5,49.0
8.880000114440918,15.640000343322754,50.0
8.880000114440918,15.399999618530273,51.0
9.079999923706055,15.34000015258789,52.0
9.0,15.619999885559082,53.0
