p_pick_sec,s_pick_sec,denoised_channels
15.739999771118164,15.960000038146973,0.0
15.640000343322754,16.020000457763672,1.0
15.579999923706055,48.81999969482422,2.0
15.619999885559082,15.800000190734863,3.0
15.539999961853027,15.979999542236328,4.0
15.520000457763672,15.720000267028809,5.0
15.5,15.680000305175781,6.0
15.34000015258789,15.819999694824219,7.0
15.5,16.18000030517578,8.0
15.600000381469727,16.18000030517578,9.0
15.5600004196167,34.34000015258789,10.0
15.5,34.540000915527344,11.0
15.0600004196167,34.70000076293945,12.0
15.0600004196167,24.579999923706055,13.0
15.359999656677246,26.020000457763672,14.0
15.100000381469727,26.100000381469727,15.0
15.399999618530273,25.31999969482422,16.0
15.399999618530273,22.3799991607666,17.0
15.359999656677246,22.219999313354492,18.0
119.4000015258789,16.020000457763672,19.0
10.720000267028809,15.859999656677246,20.0
10.65999984741211,15.899999618530273,21.0
119.45999908447266,15.800000190734863,22.0
8.819999694824219,15.880000114440918,23.0
119.4800033569336,15.880000114440918,24.0
119.4800033569336,15.760000228881836,25.0
119.4800033569336,16.040000915527344,26.0
9.079999923706055,12.300000190734863,27.0
9.199999809265137,15.779999732971191,28.0
9.079999923706055,28.3799991607666,29.0
9.020000457763672,28.260000228881836,30.0
10.5,28.34000015258789,31.0
10.399999618530273,15.920000076293945,32.0
10.65999984741211,16.020000457763672,33.0
10.579999923706055,16.020000457763672,34.0
10.520000457763672,15.819999694824219,35.0
9.279999732971191,16.260000228881836,36.0
9.399999618530273,15.779999732971191,37.0
9.680000305175781,16.200000762939453,38.0
9.239999771118164,15.779999732971191,39.0
8.739999771118164,15.760000228881836,40.0
8.380000114440918,15.619999885559082,41.0
8.020000457763672,8.34000015258789,42.0
7.960000038146973,8.460000038146973,43.0
8.520000457763672,15.720000267028809,44.0
8.84000015258789,12.239999771118164,45.0
9.479999542236328,11.920000076293945,46.0
8.84000015258789,15.65999984741211,47.0
8.819999694824219,16.059999465942383,48.0
8.739999771118164,52.2599983215332,49.0
48.900001525878906,52.279998779296875,50.0
8.380000114440918,15.5,51.0
8.5600004196167,15.260000228881836,52.0
8.84000015258789,15.460000038146973,53.0
8.920000076293945,15.5600004196167,54.0
8.699999809265137,15.319999694824219,55.0
8.84000015258789,15.520000457763672,56.0
8.699999809265137,15.359999656677246,57.0
8.720000267028809,15.460000038146973,58.0
8.800000190734863,15.420000076293945,59.0
8.800000190734863,15.460000038146973,60.0
8.979999542236328,15.15999984741211,61.0
8.920000076293945,15.119999885559082,62.0
8.779999732971191,15.4399995803833,63.0
8.920000076293945,15.479999542236328,64.0
9.100000381469727,15.420000076293945,65.0
8.880000114440918,15.520000457763672,66.0
8.920000076293945,14.899999618530273,67.0
8.920000076293945,14.520000457763672,68.0
8.859999656677246,14.65999984741211,69.0
8.960000038146973,15.460000038146973,70.0
8.979999542236328,15.579999923706055,71.0
9.020000457763672,15.65999984741211,72.0
9.0,15.65999984741211,73.0
9.079999923706055,15.380000114440918,74.0
9.079999923706055,15.579999923706055,75.0
9.0,15.84000015258789,76.0
9.279999732971191,15.699999809265137,77.0
9.15999984741211,15.65999984741211,78.0
9.020000457763672,15.800000190734863,79.0
9.239999771118164,15.65999984741211,80.0
9.15999984741211,15.699999809265137,81.0
9.220000267028809,15.65999984741211,82.0
9.15999984741211,15.680000305175781,83.0
8.960000038146973,15.779999732971191,84.0
9.039999961853027,15.899999618530273,85.0
9.180000305175781,15.739999771118164,86.0
9.039999961853027,15.65999984741211,87.0
9.0600004196167,15.680000305175781,88.0
9.239999771118164,15.699999809265137,89.0
9.039999961853027,15.720000267028809,90.0
9.140000343322754,15.739999771118164,91.0
8.720000267028809,15.680000305175781,92.0
8.800000190734863,15.84000015258789,93.0
8.920000076293945,15.819999694824219,94.0
9.100000381469727,15.819999694824219,95.0
8.979999542236328,15.899999618530273,96.0
8.960000038146973,15.619999885559082,97.0
9.239999771118164,15.600000381469727,98.0
9.0,15.619999885559082,99.0
9.199999809265137,15.619999885559082,100.0
9.119999885559082,15.65999984741211,101.0
9.119999885559082,15.619999885559082,102.0
9.100000381469727,15.579999923706055,103.0
9.100000381469727,15.5,104.0
9.359999656677246,15.5600004196167,105.0
9.359999656677246,15.600000381469727,106.0
9.399999618530273,15.720000267028809,107.0
9.640000343322754,15.5600004196167,108.0
9.520000457763672,15.600000381469727,109.0
9.380000114440918,15.84000015258789,110.0
9.15999984741211,15.520000457763672,111.0
9.399999618530273,15.5,112.0
9.399999618530273,15.520000457763672,113.0
9.359999656677246,15.5,114.0
9.279999732971191,15.460000038146973,115.0
9.359999656677246,15.460000038146973,116.0
9.399999618530273,15.380000114440918,117.0
9.279999732971191,15.380000114440918,118.0
9.199999809265137,15.239999771118164,119.0
9.140000343322754,15.260000228881836,120.0
9.4399995803833,15.239999771118164,121.0
9.460000038146973,15.460000038146973,122.0
9.239999771118164,15.199999809265137,123.0
9.239999771118164,15.4399995803833,124.0
9.359999656677246,15.5,125.0
9.460000038146973,15.300000190734863,126.0
9.380000114440918,15.479999542236328,127.0
9.399999618530273,15.460000038146973,128.0
9.380000114440918,15.5600004196167,129.0
9.119999885559082,15.300000190734863,130.0
9.359999656677246,15.359999656677246,131.0
9.260000228881836,15.399999618530273,132.0
9.199999809265137,15.399999618530273,133.0
9.220000267028809,15.640000343322754,134.0
9.15999984741211,15.420000076293945,135.0
9.220000267028809,15.399999618530273,136.0
9.199999809265137,15.420000076293945,137.0
9.239999771118164,15.819999694824219,138.0
9.199999809265137,15.539999961853027,139.0
9.119999885559082,15.479999542236328,140.0
9.199999809265137,15.520000457763672,141.0
9.239999771118164,15.5600004196167,142.0
9.119999885559082,15.579999923706055,143.0
8.960000038146973,15.520000457763672,144.0
9.119999885559082,15.579999923706055,145.0
9.220000267028809,15.619999885559082,146.0
9.279999732971191,15.539999961853027,147.0
9.359999656677246,15.680000305175781,148.0
9.34000015258789,15.619999885559082,149.0
9.199999809265137,15.619999885559082,150.0
9.15999984741211,15.5,151.0
9.199999809265137,15.399999618530273,152.0
9.300000190734863,15.399999618530273,153.0
9.399999618530273,15.4399995803833,154.0
9.460000038146973,15.680000305175781,155.0
9.4399995803833,15.579999923706055,156.0
9.279999732971191,15.65999984741211,157.0
9.319999694824219,15.739999771118164,158.0
9.359999656677246,15.739999771118164,159.0
9.300000190734863,15.640000343322754,160.0
9.319999694824219,15.699999809265137,161.0
9.380000114440918,15.640000343322754,162.0
9.279999732971191,15.619999885559082,163.0
9.359999656677246,15.720000267028809,164.0
9.420000076293945,15.699999809265137,165.0
9.5,15.600000381469727,166.0
9.359999656677246,15.5600004196167,167.0
9.34000015258789,15.579999923706055,168.0
9.239999771118164,15.539999961853027,169.0
9.140000343322754,15.460000038146973,170.0
9.140000343322754,15.65999984741211,171.0
9.140000343322754,15.579999923706055,172.0
9.119999885559082,15.619999885559082,173.0
9.039999961853027,15.520000457763672,174.0
9.100000381469727,15.5600004196167,175.0
9.079999923706055,15.600000381469727,176.0
9.100000381469727,15.680000305175781,177.0
9.239999771118164,15.880000114440918,178.0
9.079999923706055,15.65999984741211,179.0
9.079999923706055,15.739999771118164,180.0
9.199999809265137,15.65999984741211,181.0
8.960000038146973,15.680000305175781,182.0
9.0,15.619999885559082,183.0
9.020000457763672,15.640000343322754,184.0
8.9399995803833,15.699999809265137,185.0
8.920000076293945,15.699999809265137,186.0
8.899999618530273,15.699999809265137,187.0
8.920000076293945,15.640000343322754,188.0
9.15999984741211,15.5600004196167,189.0
8.960000038146973,15.579999923706055,190.0
9.0,15.460000038146973,191.0
9.100000381469727,15.460000038146973,192.0
9.020000457763672,15.640000343322754,193.0
9.15999984741211,15.5600004196167,194.0
9.100000381469727,15.579999923706055,195.0
9.140000343322754,15.5,196.0
9.039999961853027,15.600000381469727,197.0
9.0600004196167,15.460000038146973,198.0
9.0,15.539999961853027,199.0
8.979999542236328,15.5600004196167,200.0
9.119999885559082,15.619999885559082,201.0
9.0,15.680000305175781,202.0
9.020000457763672,15.880000114440918,203.0
8.960000038146973,15.84000015258789,204.0
8.979999542236328,15.680000305175781,205.0
9.020000457763672,15.680000305175781,206.0
8.9399995803833,15.619999885559082,207.0
9.15999984741211,15.520000457763672,208.0
9.119999885559082,15.4399995803833,209.0
8.920000076293945,15.520000457763672,210.0
9.220000267028809,15.5600004196167,211.0
8.9399995803833,15.539999961853027,212.0
8.920000076293945,15.539999961853027,213.0
8.9399995803833,15.5600004196167,214.0
8.920000076293945,15.579999923706055,215.0
8.880000114440918,15.5600004196167,216.0
8.920000076293945,15.65999984741211,217.0
8.9399995803833,15.539999961853027,218.0
9.239999771118164,15.5600004196167,219.0
8.9399995803833,15.600000381469727,220.0
9.199999809265137,15.579999923706055,221.0
9.239999771118164,15.680000305175781,222.0
9.15999984741211,15.5600004196167,223.0
9.15999984741211,15.5600004196167,224.0
8.9399995803833,15.579999923706055,225.0
8.9399995803833,15.5,226.0
8.9399995803833,15.520000457763672,227.0
8.9399995803833,15.479999542236328,228.0
8.880000114440918,15.579999923706055,229.0
8.859999656677246,15.640000343322754,230.0
8.899999618530273,15.520000457763672,231.0
8.920000076293945,15.520000457763672,232.0
8.899999618530273,15.619999885559082,233.0
8.880000114440918,15.84000015258789,234.0
8.979999542236328,15.619999885559082,235.0
