channel,rerun_p_sec,rerun_s_sec
183.0,9.140000343322754,15.68000030517578
184.0,9.420000076293944,15.779999732971191
185.0,9.460000038146973,15.899999618530272
186.0,9.420000076293944,15.739999771118164
187.0,9.4399995803833,15.65999984741211
188.0,9.4399995803833,15.68000030517578
189.0,9.4399995803833,15.699999809265137
190.0,9.300000190734863,15.720000267028809
191.0,9.31999969482422,15.739999771118164
192.0,9.260000228881836,15.68000030517578
193.0,9.31999969482422,15.84000015258789
194.0,9.220000267028809,15.81999969482422
195.0,9.199999809265137,15.81999969482422
196.0,9.31999969482422,15.899999618530272
197.0,9.34000015258789,15.619999885559082
198.0,9.18000030517578,15.600000381469728
199.0,9.18000030517578,15.619999885559082
200.0,9.300000190734863,15.619999885559082
201.0,9.199999809265137,15.65999984741211
202.0,9.18000030517578,15.619999885559082
203.0,9.359999656677246,15.579999923706056
204.0,9.31999969482422,15.5
205.0,9.260000228881836,15.5600004196167
206.0,9.220000267028809,15.600000381469728
207.0,9.15999984741211,15.720000267028809
208.0,9.079999923706056,15.5600004196167
209.0,9.640000343322754,15.600000381469728
210.0,9.520000457763672,15.84000015258789
211.0,9.520000457763672,15.520000457763672
212.0,9.539999961853027,15.5
213.0,9.199999809265137,15.520000457763672
214.0,9.239999771118164,15.5
215.0,9.199999809265137,15.460000038146973
216.0,9.199999809265137,15.460000038146973
217.0,9.399999618530272,15.380000114440918
218.0,9.239999771118164,15.380000114440918
219.0,9.239999771118164,15.239999771118164
220.0,9.600000381469728,15.260000228881836
221.0,9.579999923706056,15.239999771118164
222.0,9.420000076293944,15.460000038146973
223.0,9.399999618530272,15.199999809265137
224.0,9.260000228881836,15.4399995803833
225.0,9.539999961853027,15.5
226.0,9.279999732971191,15.300000190734863
227.0,9.479999542236328,15.479999542236328
228.0,9.420000076293944,15.460000038146973
229.0,9.420000076293944,15.5600004196167
230.0,9.279999732971191,15.300000190734863
231.0,9.279999732971191,15.359999656677246
232.0,9.31999969482422,15.399999618530272
233.0,9.619999885559082,15.399999618530272
234.0,9.65999984741211,15.640000343322754
235.0,9.460000038146973,15.420000076293944
236.0,9.31999969482422,15.399999618530272
237.0,9.34000015258789,15.420000076293944
238.0,9.399999618530272,15.81999969482422
239.0,9.199999809265137,15.539999961853027
240.0,9.079999923706056,15.479999542236328
241.0,9.5,15.520000457763672
242.0,8.720000267028809,15.5600004196167
243.0,9.31999969482422,15.579999923706056
244.0,9.119999885559082,15.520000457763672
245.0,9.300000190734863,15.579999923706056
246.0,9.279999732971191,15.619999885559082
247.0,9.380000114440918,15.539999961853027
248.0,9.359999656677246,15.68000030517578
249.0,9.359999656677246,15.619999885559082
250.0,9.600000381469728,15.619999885559082
251.0,9.420000076293944,15.5
252.0,9.34000015258789,15.399999618530272
253.0,9.399999618530272,15.399999618530272
254.0,9.380000114440918,15.4399995803833
255.0,9.5600004196167,15.68000030517578
256.0,9.520000457763672,15.579999923706056
257.0,9.4399995803833,15.65999984741211
258.0,9.399999618530272,15.739999771118164
259.0,9.399999618530272,15.739999771118164
260.0,9.4399995803833,15.640000343322754
261.0,9.520000457763672,15.699999809265137
262.0,9.199999809265137,15.640000343322754
263.0,9.31999969482422,15.619999885559082
264.0,9.399999618530272,15.720000267028809
265.0,9.220000267028809,15.699999809265137
266.0,9.479999542236328,15.600000381469728
267.0,9.359999656677246,15.5600004196167
268.0,9.260000228881836,15.579999923706056
269.0,9.31999969482422,15.539999961853027
270.0,9.079999923706056,15.460000038146973
271.0,8.920000076293945,15.65999984741211
272.0,8.859999656677246,15.579999923706056
273.0,9.18000030517578,15.619999885559082
274.0,9.079999923706056,15.520000457763672
275.0,9.239999771118164,15.5600004196167
276.0,9.239999771118164,15.600000381469728
277.0,9.380000114440918,15.68000030517578
278.0,9.279999732971191,15.880000114440918
279.0,9.279999732971191,15.65999984741211
280.0,9.0,15.739999771118164
281.0,9.15999984741211,15.65999984741211
282.0,9.18000030517578,15.68000030517578
283.0,8.880000114440918,15.619999885559082
284.0,9.300000190734863,15.640000343322754
285.0,9.079999923706056,15.699999809265137
286.0,9.140000343322754,15.699999809265137
287.0,9.15999984741211,15.699999809265137
288.0,9.020000457763672,15.640000343322754
289.0,9.18000030517578,15.5600004196167
290.0,9.119999885559082,15.579999923706056
291.0,9.260000228881836,15.460000038146973
292.0,9.34000015258789,15.460000038146973
293.0,9.380000114440918,15.640000343322754
294.0,9.239999771118164,15.5600004196167
295.0,9.15999984741211,15.579999923706056
296.0,9.380000114440918,15.5
297.0,9.199999809265137,15.600000381469728
298.0,9.399999618530272,15.460000038146973
299.0,9.140000343322754,15.539999961853027
300.0,9.199999809265137,15.5600004196167
301.0,9.100000381469728,15.619999885559082
302.0,9.260000228881836,15.68000030517578
303.0,9.079999923706056,15.880000114440918
304.0,8.960000038146973,15.84000015258789
305.0,9.199999809265137,15.68000030517578
306.0,9.18000030517578,15.68000030517578
307.0,9.079999923706056,15.619999885559082
308.0,9.0600004196167,15.520000457763672
309.0,9.18000030517578,15.4399995803833
310.0,9.15999984741211,15.520000457763672
311.0,9.100000381469728,15.5600004196167
312.0,9.119999885559082,15.539999961853027
313.0,9.100000381469728,15.539999961853027
314.0,9.020000457763672,15.5600004196167
315.0,9.119999885559082,15.579999923706056
316.0,9.279999732971191,15.5600004196167
317.0,9.359999656677246,15.65999984741211
318.0,9.039999961853027,15.539999961853027
319.0,9.039999961853027,15.5600004196167
320.0,9.119999885559082,15.600000381469728
321.0,9.039999961853027,15.579999923706056
322.0,9.039999961853027,15.68000030517578
323.0,8.899999618530273,15.5600004196167
324.0,9.079999923706056,15.5600004196167
325.0,8.979999542236328,15.579999923706056
326.0,9.119999885559082,15.5
327.0,9.100000381469728,15.520000457763672
328.0,9.279999732971191,15.479999542236328
329.0,9.079999923706056,15.579999923706056
330.0,9.18000030517578,15.640000343322754
331.0,9.079999923706056,15.520000457763672
332.0,9.079999923706056,15.520000457763672
333.0,9.119999885559082,15.619999885559082
334.0,8.960000038146973,15.84000015258789
335.0,9.039999961853027,15.619999885559082
336.0,9.039999961853027,15.5600004196167
337.0,9.0,15.619999885559082
338.0,9.020000457763672,15.65999984741211
339.0,9.079999923706056,15.779999732971191
340.0,9.0,15.619999885559082
341.0,9.0600004196167,15.65999984741211
342.0,9.15999984741211,15.520000457763672
343.0,9.039999961853027,15.479999542236328
344.0,9.039999961853027,15.65999984741211
345.0,9.079999923706056,15.619999885559082
346.0,9.020000457763672,15.5600004196167
347.0,9.079999923706056,15.479999542236328
348.0,9.039999961853027,15.539999961853027
349.0,9.079999923706056,15.4399995803833
350.0,9.100000381469728,15.5
351.0,9.119999885559082,15.600000381469728
352.0,9.220000267028809,15.65999984741211
353.0,9.239999771118164,15.5
354.0,9.140000343322754,15.539999961853027
355.0,9.119999885559082,15.619999885559082
356.0,9.119999885559082,15.5600004196167
357.0,9.079999923706056,15.5
358.0,9.039999961853027,15.479999542236328
359.0,9.119999885559082,15.34000015258789
360.0,9.15999984741211,15.479999542236328
361.0,9.34000015258789,15.359999656677246
362.0,9.239999771118164,15.579999923706056
363.0,9.260000228881836,15.399999618530272
364.0,9.100000381469728,15.539999961853027
365.0,9.15999984741211,15.460000038146973
366.0,9.140000343322754,15.460000038146973
367.0,8.960000038146973,15.520000457763672
368.0,9.140000343322754,15.5600004196167
369.0,9.34000015258789,15.479999542236328
370.0,9.34000015258789,15.5
371.0,9.020000457763672,15.600000381469728
372.0,9.039999961853027,15.619999885559082
373.0,9.100000381469728,15.5600004196167
374.0,9.0600004196167,15.460000038146973
375.0,9.279999732971191,15.460000038146973
376.0,8.979999542236328,15.5
377.0,9.079999923706056,15.420000076293944
378.0,8.84000015258789,15.5
379.0,9.239999771118164,15.279999732971191
380.0,9.199999809265137,15.420000076293944
381.0,8.960000038146973,15.359999656677246
382.0,9.31999969482422,15.479999542236328
383.0,9.0600004196167,15.5
384.0,9.15999984741211,15.619999885559082
385.0,9.100000381469728,15.65999984741211
386.0,9.039999961853027,15.600000381469728
387.0,9.140000343322754,15.420000076293944
388.0,9.220000267028809,15.479999542236328
389.0,9.31999969482422,15.619999885559082
390.0,9.34000015258789,15.460000038146973
391.0,9.359999656677246,15.4399995803833
392.0,9.119999885559082,15.4399995803833
393.0,9.18000030517578,15.579999923706056
394.0,9.079999923706056,15.65999984741211
395.0,9.100000381469728,15.420000076293944
396.0,9.0600004196167,15.539999961853027
397.0,9.220000267028809,15.279999732971191
398.0,9.079999923706056,15.199999809265137
399.0,9.079999923706056,15.34000015258789
400.0,9.239999771118164,15.4399995803833
401.0,9.140000343322754,15.31999969482422
402.0,9.239999771118164,15.279999732971191
403.0,9.140000343322754,15.380000114440918
404.0,9.15999984741211,15.079999923706056
405.0,9.15999984741211,15.399999618530272
406.0,9.100000381469728,15.220000267028809
407.0,9.15999984741211,15.260000228881836
408.0,9.119999885559082,15.119999885559082
409.0,9.039999961853027,15.199999809265137
410.0,9.18000030517578,15.420000076293944
411.0,9.359999656677246,15.279999732971191
412.0,9.079999923706056,15.34000015258789
413.0,9.039999961853027,15.199999809265137
414.0,9.100000381469728,15.119999885559082
415.0,9.079999923706056,15.239999771118164
416.0,9.239999771118164,15.31999969482422
417.0,9.220000267028809,15.34000015258789
418.0,9.279999732971191,15.399999618530272
419.0,9.039999961853027,15.520000457763672
420.0,9.079999923706056,15.279999732971191
421.0,9.31999969482422,15.460000038146973
422.0,9.300000190734863,15.68000030517578
423.0,9.260000228881836,15.5600004196167
424.0,9.31999969482422,15.5600004196167
425.0,9.260000228881836,15.600000381469728
426.0,9.220000267028809,15.520000457763672
427.0,9.15999984741211,15.34000015258789
428.0,9.279999732971191,15.199999809265137
429.0,9.300000190734863,15.0600004196167
430.0,9.359999656677246,15.15999984741211
431.0,8.979999542236328,15.199999809265137
432.0,9.079999923706056,15.199999809265137
433.0,9.279999732971191,15.279999732971191
434.0,9.0600004196167,15.520000457763672
435.0,9.140000343322754,15.520000457763672
436.0,9.15999984741211,15.520000457763672
437.0,9.199999809265137,15.600000381469728
438.0,9.119999885559082,15.520000457763672
439.0,9.140000343322754,15.5600004196167
440.0,9.0,15.380000114440918
441.0,9.300000190734863,15.359999656677246
442.0,9.359999656677246,15.34000015258789
443.0,9.199999809265137,15.279999732971191
444.0,9.15999984741211,15.260000228881836
445.0,9.079999923706056,15.279999732971191
446.0,9.380000114440918,15.34000015258789
447.0,9.119999885559082,15.359999656677246
448.0,9.300000190734863,15.34000015258789
449.0,9.31999969482422,15.380000114440918
450.0,9.140000343322754,15.399999618530272
451.0,9.279999732971191,15.420000076293944
452.0,9.34000015258789,15.359999656677246
453.0,9.31999969482422,15.359999656677246
454.0,9.300000190734863,15.399999618530272
455.0,9.199999809265137,15.460000038146973
456.0,9.15999984741211,15.399999618530272
457.0,9.31999969482422,15.479999542236328
458.0,9.279999732971191,15.5
459.0,9.079999923706056,15.239999771118164
460.0,9.18000030517578,15.359999656677246
461.0,9.18000030517578,15.239999771118164
462.0,9.15999984741211,15.279999732971191
463.0,9.260000228881836,15.4399995803833
464.0,9.31999969482422,15.220000267028809
465.0,9.460000038146973,15.239999771118164
466.0,9.420000076293944,15.420000076293944
467.0,9.359999656677246,15.65999984741211
468.0,9.420000076293944,15.619999885559082
469.0,9.4399995803833,15.720000267028809
470.0,9.239999771118164,15.720000267028809
471.0,9.4399995803833,15.81999969482422
472.0,9.460000038146973,15.68000030517578
473.0,9.4399995803833,15.5
474.0,9.15999984741211,15.579999923706056
475.0,9.15999984741211,15.640000343322754
476.0,9.119999885559082,15.619999885559082
477.0,9.119999885559082,15.579999923706056
478.0,9.15999984741211,15.619999885559082
479.0,9.18000030517578,15.65999984741211
480.0,9.5,15.720000267028809
481.0,9.5,15.539999961853027
482.0,9.460000038146973,15.800000190734863
483.0,9.359999656677246,15.65999984741211
484.0,9.34000015258789,15.539999961853027
485.0,9.199999809265137,15.4399995803833
486.0,9.279999732971191,15.520000457763672
487.0,9.260000228881836,15.260000228881836
488.0,9.520000457763672,15.279999732971191
489.0,9.460000038146973,15.300000190734863
490.0,9.18000030517578,15.18000030517578
491.0,9.220000267028809,15.220000267028809
492.0,9.239999771118164,15.260000228881836
493.0,9.239999771118164,15.65999984741211
494.0,9.020000457763672,15.4399995803833
495.0,9.079999923706056,15.539999961853027
496.0,9.239999771118164,15.4399995803833
497.0,9.220000267028809,15.640000343322754
498.0,9.15999984741211,15.760000228881836
499.0,9.15999984741211,15.420000076293944
500.0,9.100000381469728,15.619999885559082
501.0,9.119999885559082,15.460000038146973
502.0,8.979999542236328,15.520000457763672
503.0,9.279999732971191,15.460000038146973
504.0,9.380000114440918,15.5600004196167
505.0,9.399999618530272,15.5
506.0,9.199999809265137,15.520000457763672
507.0,9.279999732971191,15.619999885559082
508.0,9.399999618530272,15.399999618530272
509.0,9.260000228881836,15.4399995803833
510.0,9.18000030517578,15.5
511.0,9.34000015258789,15.520000457763672
512.0,9.260000228881836,15.520000457763672
513.0,9.260000228881836,15.420000076293944
514.0,9.079999923706056,15.5
515.0,9.279999732971191,15.579999923706056
516.0,9.199999809265137,15.600000381469728
517.0,9.020000457763672,15.619999885559082
518.0,9.279999732971191,15.579999923706056
519.0,9.31999969482422,15.5600004196167
520.0,9.300000190734863,15.520000457763672
521.0,9.279999732971191,15.5600004196167
522.0,9.34000015258789,15.5600004196167
523.0,9.15999984741211,15.34000015258789
524.0,9.119999885559082,15.5600004196167
525.0,9.18000030517578,15.420000076293944
526.0,9.239999771118164,15.220000267028809
527.0,9.239999771118164,15.600000381469728
528.0,9.34000015258789,15.619999885559082
529.0,9.399999618530272,15.5600004196167
530.0,9.380000114440918,15.739999771118164
531.0,9.34000015258789,15.84000015258789
532.0,9.399999618530272,15.779999732971191
533.0,9.420000076293944,15.65999984741211
534.0,9.18000030517578,15.68000030517578
535.0,9.4399995803833,15.5
536.0,9.399999618530272,15.760000228881836
537.0,9.460000038146973,15.619999885559082
538.0,9.31999969482422,15.5
539.0,9.300000190734863,15.460000038146973
540.0,9.260000228881836,15.720000267028809
541.0,9.4399995803833,15.600000381469728
542.0,9.5,15.479999542236328
543.0,9.34000015258789,15.619999885559082
544.0,9.15999984741211,15.619999885559082
545.0,9.380000114440918,15.380000114440918
546.0,9.279999732971191,15.5
547.0,9.31999969482422,15.619999885559082
548.0,9.479999542236328,15.539999961853027
549.0,9.399999618530272,15.359999656677246
550.0,9.140000343322754,15.279999732971191
551.0,9.199999809265137,15.020000457763672
552.0,9.359999656677246,15.399999618530272
553.0,9.399999618530272,15.619999885559082
554.0,9.279999732971191,15.460000038146973
555.0,9.359999656677246,15.5
556.0,9.279999732971191,15.539999961853027
557.0,9.31999969482422,15.68000030517578
558.0,9.420000076293944,15.600000381469728
559.0,9.399999618530272,15.5
560.0,9.140000343322754,15.640000343322754
561.0,9.079999923706056,15.68000030517578
562.0,9.34000015258789,15.539999961853027
563.0,9.420000076293944,15.420000076293944
564.0,9.399999618530272,15.520000457763672
565.0,9.4399995803833,15.520000457763672
566.0,9.4399995803833,15.460000038146973
567.0,9.4399995803833,15.300000190734863
568.0,9.399999618530272,15.399999618530272
569.0,9.300000190734863,15.5
570.0,9.399999618530272,15.460000038146973
571.0,9.380000114440918,15.399999618530272
572.0,9.34000015258789,15.34000015258789
573.0,9.399999618530272,15.239999771118164
574.0,9.359999656677246,15.260000228881836
575.0,9.359999656677246,15.380000114440918
576.0,9.34000015258789,15.399999618530272
577.0,9.34000015258789,15.380000114440918
578.0,9.260000228881836,15.300000190734863
579.0,9.31999969482422,15.220000267028809
580.0,9.260000228881836,15.100000381469728
581.0,9.220000267028809,15.140000343322754
582.0,9.460000038146973,15.920000076293944
583.0,9.239999771118164,15.800000190734863
584.0,9.260000228881836,15.279999732971191
585.0,9.34000015258789,15.260000228881836
586.0,9.239999771118164,15.199999809265137
587.0,9.020000457763672,15.15999984741211
588.0,9.020000457763672,15.079999923706056
589.0,9.020000457763672,15.199999809265137
590.0,9.079999923706056,15.0600004196167
591.0,9.0,15.5600004196167
592.0,9.039999961853027,15.5
593.0,9.039999961853027,15.020000457763672
594.0,9.039999961853027,15.260000228881836
595.0,9.140000343322754,15.300000190734863
596.0,9.039999961853027,15.300000190734863
597.0,9.079999923706056,15.300000190734863
598.0,9.34000015258789,15.460000038146973
599.0,9.079999923706056,15.399999618530272
600.0,9.039999961853027,15.380000114440918
601.0,9.140000343322754,15.520000457763672
602.0,9.260000228881836,15.520000457763672
603.0,9.239999771118164,15.520000457763672
604.0,9.279999732971191,15.4399995803833
605.0,9.260000228881836,15.199999809265137
606.0,9.279999732971191,15.260000228881836
607.0,9.399999618530272,15.359999656677246
608.0,9.359999656677246,15.279999732971191
609.0,9.4399995803833,14.979999542236328
610.0,9.31999969482422,15.31999969482422
611.0,9.359999656677246,15.4399995803833
612.0,9.34000015258789,15.4399995803833
613.0,9.359999656677246,15.039999961853027
614.0,9.380000114440918,14.800000190734863
615.0,9.0600004196167,15.239999771118164
616.0,9.18000030517578,15.100000381469728
617.0,9.199999809265137,14.979999542236328
618.0,9.140000343322754,14.899999618530272
619.0,9.119999885559082,15.600000381469728
620.0,9.15999984741211,15.579999923706056
621.0,9.079999923706056,15.600000381469728
622.0,9.0600004196167,15.100000381469728
623.0,9.15999984741211,14.779999732971191
624.0,9.18000030517578,14.9399995803833
625.0,9.260000228881836,15.65999984741211
626.0,9.100000381469728,15.119999885559082
627.0,9.359999656677246,14.760000228881836
628.0,9.4399995803833,15.0600004196167
629.0,9.15999984741211,15.119999885559082
630.0,9.279999732971191,15.100000381469728
631.0,9.199999809265137,15.0
632.0,9.199999809265137,15.0600004196167
633.0,9.399999618530272,15.479999542236328
634.0,9.300000190734863,15.380000114440918
635.0,9.34000015258789,15.239999771118164
636.0,9.399999618530272,15.359999656677246
637.0,9.31999969482422,15.399999618530272
638.0,9.239999771118164,15.260000228881836
639.0,9.119999885559082,15.359999656677246
640.0,9.100000381469728,15.279999732971191
641.0,9.100000381469728,15.34000015258789
642.0,9.140000343322754,15.220000267028809
643.0,9.239999771118164,15.279999732971191
644.0,9.18000030517578,15.220000267028809
645.0,9.239999771118164,15.34000015258789
646.0,8.920000076293945,15.239999771118164
647.0,9.119999885559082,15.279999732971191
648.0,9.239999771118164,15.15999984741211
649.0,9.31999969482422,15.260000228881836
650.0,9.380000114440918,15.260000228881836
651.0,9.100000381469728,15.359999656677246
652.0,9.039999961853027,15.220000267028809
653.0,9.359999656677246,15.220000267028809
654.0,9.420000076293944,15.31999969482422
655.0,9.0,15.460000038146973
656.0,9.18000030517578,15.5
657.0,9.239999771118164,15.34000015258789
658.0,9.300000190734863,15.359999656677246
659.0,9.140000343322754,15.359999656677246
660.0,9.0,15.479999542236328
661.0,9.15999984741211,15.479999542236328
662.0,9.359999656677246,15.399999618530272
663.0,9.420000076293944,15.399999618530272
664.0,9.199999809265137,15.420000076293944
665.0,9.119999885559082,15.539999961853027
666.0,8.920000076293945,15.399999618530272
667.0,9.279999732971191,15.399999618530272
668.0,9.279999732971191,15.279999732971191
669.0,9.079999923706056,15.31999969482422
670.0,9.119999885559082,15.399999618530272
671.0,9.100000381469728,15.18000030517578
672.0,9.239999771118164,14.859999656677246
673.0,9.34000015258789,15.140000343322754
674.0,9.079999923706056,15.359999656677246
675.0,8.960000038146973,15.15999984741211
676.0,8.920000076293945,15.220000267028809
677.0,9.479999542236328,15.15999984741211
678.0,9.359999656677246,15.020000457763672
679.0,9.239999771118164,15.380000114440918
680.0,9.880000114440918,15.199999809265137
681.0,9.579999923706056,15.100000381469728
682.0,9.399999618530272,15.220000267028809
683.0,9.420000076293944,15.260000228881836
684.0,9.18000030517578,15.140000343322754
685.0,8.84000015258789,15.18000030517578
686.0,9.260000228881836,15.359999656677246
687.0,9.199999809265137,14.81999969482422
688.0,9.0,15.18000030517578
689.0,9.260000228881836,15.260000228881836
690.0,9.039999961853027,15.119999885559082
691.0,8.9399995803833,15.18000030517578
692.0,9.039999961853027,14.880000114440918
693.0,9.020000457763672,15.18000030517578
694.0,8.899999618530273,15.140000343322754
695.0,8.920000076293945,15.220000267028809
696.0,9.039999961853027,14.9399995803833
697.0,8.800000190734863,15.020000457763672
698.0,8.920000076293945,15.039999961853027
699.0,9.100000381469728,14.880000114440918
700.0,9.300000190734863,14.920000076293944
701.0,9.0600004196167,14.859999656677246
702.0,8.979999542236328,15.079999923706056
703.0,8.979999542236328,14.800000190734863
704.0,9.020000457763672,15.140000343322754
705.0,8.960000038146973,14.84000015258789
706.0,9.420000076293944,15.119999885559082
707.0,9.34000015258789,15.039999961853027
708.0,9.199999809265137,14.979999542236328
709.0,9.079999923706056,15.18000030517578
710.0,9.18000030517578,15.119999885559082
711.0,9.279999732971191,15.039999961853027
712.0,9.100000381469728,15.079999923706056
713.0,9.15999984741211,15.100000381469728
714.0,9.199999809265137,15.039999961853027
715.0,9.039999961853027,15.140000343322754
716.0,9.0600004196167,15.0600004196167
717.0,9.020000457763672,15.15999984741211
718.0,9.0,15.079999923706056
719.0,8.84000015258789,15.079999923706056
720.0,8.760000228881836,14.979999542236328
721.0,8.960000038146973,14.920000076293944
722.0,9.420000076293944,15.0
723.0,9.15999984741211,15.140000343322754
724.0,8.960000038146973,15.199999809265137
725.0,9.119999885559082,15.239999771118164
726.0,8.880000114440918,15.279999732971191
727.0,8.899999618530273,15.100000381469728
728.0,9.140000343322754,14.960000038146973
729.0,9.199999809265137,14.84000015258789
730.0,9.0,15.0600004196167
731.0,8.859999656677246,15.020000457763672
732.0,8.760000228881836,14.779999732971191
733.0,8.800000190734863,14.9399995803833
734.0,8.84000015258789,15.100000381469728
735.0,9.0,15.15999984741211
736.0,9.119999885559082,15.199999809265137
737.0,9.079999923706056,15.079999923706056
738.0,9.140000343322754,15.100000381469728
739.0,9.039999961853027,15.140000343322754
740.0,9.039999961853027,15.100000381469728
741.0,9.020000457763672,15.0600004196167
742.0,9.039999961853027,15.199999809265137
743.0,8.960000038146973,15.140000343322754
744.0,9.020000457763672,15.0
745.0,9.079999923706056,14.920000076293944
746.0,9.079999923706056,14.920000076293944
747.0,8.9399995803833,14.880000114440918
748.0,9.199999809265137,14.739999771118164
749.0,9.300000190734863,15.020000457763672
750.0,9.119999885559082,15.220000267028809
751.0,8.9399995803833,15.34000015258789
752.0,9.0,15.31999969482422
753.0,8.899999618530273,15.279999732971191
754.0,9.0,15.359999656677246
755.0,8.899999618530273,15.279999732971191
756.0,9.100000381469728,15.300000190734863
757.0,9.300000190734863,15.380000114440918
758.0,9.520000457763672,15.34000015258789
759.0,9.31999969482422,15.260000228881836
760.0,9.020000457763672,15.260000228881836
761.0,8.979999542236328,15.359999656677246
762.0,9.0,15.239999771118164
763.0,9.140000343322754,15.420000076293944
764.0,9.199999809265137,15.100000381469728
765.0,9.100000381469728,15.18000030517578
766.0,9.079999923706056,15.260000228881836
767.0,9.34000015258789,15.100000381469728
768.0,9.5600004196167,15.220000267028809
769.0,9.220000267028809,15.119999885559082
770.0,9.100000381469728,15.239999771118164
771.0,9.31999969482422,15.239999771118164
772.0,9.4399995803833,15.260000228881836
773.0,9.279999732971191,15.239999771118164
774.0,9.279999732971191,15.260000228881836
775.0,9.119999885559082,15.4399995803833
776.0,9.239999771118164,15.31999969482422
777.0,9.5600004196167,15.18000030517578
778.0,9.279999732971191,15.18000030517578
779.0,9.31999969482422,15.239999771118164
780.0,9.260000228881836,15.220000267028809
781.0,9.199999809265137,15.199999809265137
782.0,9.279999732971191,14.960000038146973
783.0,9.18000030517578,15.18000030517578
784.0,9.15999984741211,15.279999732971191
785.0,9.039999961853027,15.119999885559082
786.0,9.020000457763672,15.020000457763672
787.0,9.300000190734863,15.15999984741211
788.0,8.979999542236328,15.260000228881836
789.0,8.960000038146973,15.15999984741211
790.0,9.0600004196167,15.279999732971191
791.0,9.0,15.18000030517578
792.0,9.18000030517578,15.100000381469728
793.0,9.020000457763672,15.119999885559082
794.0,9.100000381469728,15.140000343322754
795.0,9.039999961853027,15.15999984741211
796.0,9.020000457763672,15.140000343322754
797.0,8.920000076293945,15.260000228881836
798.0,8.979999542236328,15.359999656677246
799.0,9.479999542236328,15.34000015258789
800.0,9.239999771118164,15.220000267028809
801.0,9.020000457763672,15.18000030517578
802.0,9.359999656677246,15.100000381469728
803.0,9.199999809265137,15.100000381469728
804.0,9.220000267028809,15.140000343322754
805.0,9.479999542236328,15.18000030517578
806.0,9.15999984741211,15.0
807.0,9.479999542236328,15.039999961853027
808.0,9.479999542236328,15.079999923706056
809.0,9.399999618530272,14.899999618530272
810.0,9.34000015258789,15.0
811.0,9.399999618530272,15.039999961853027
812.0,9.199999809265137,14.9399995803833
813.0,9.300000190734863,15.079999923706056
814.0,9.239999771118164,15.220000267028809
815.0,9.15999984741211,15.020000457763672
816.0,9.239999771118164,15.34000015258789
